Scanned At,Library,File Name,Extension,Folder Path,Current Size (MB),Version Count,Versions Size (MB),Total Size (MB)
"2026-04-07 07:46:56","DPT-RM","F_Rooms Products Form 28.05.25.xlsx","xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","6.557","0","0.000","6.557"
"2026-04-07 07:46:56","DPT-RM","Accor Plus_New Website Offer Loading Forms_ Pullman Bangkok King Power_March 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","5.479","0","0.000","5.479"
"2026-04-07 07:46:56","DPT-RM","H6323 HOLIDAY 2_F_Loading form hotel - Package direct channels NPRA- DATA-E-337 v2.xlsm","xlsm","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","0.078","0","0.000","0.078"
"2026-04-07 07:46:56","DPT-RM","F_Request for sales conditions update DATA-E-306.27.02.25xls.xls","xls","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","7.941","0","0.000","7.941"
"2026-04-07 07:46:56","DPT-RM","Accor Plus_New Website Offer Loading Forms_ Pullman Bangkok King Power_Oct 2023.xlsx","xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","5.482","0","0.000","5.482"
"2026-04-07 07:46:56","DPT-RM","H6323 EXCLUSIVE OFFER 1_F_Loading form hotel - Package direct channels NPRA- DATA-E-337 update 10.5.24.xlsm","xlsm","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","0.077","0","0.000","0.077"
"2026-04-07 07:46:56","DPT-RM","Pricing Indexation Pullman Bangkok King Power 27.02.26.xlsx","xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","0.097","1","0.097","0.194"
"2026-04-07 07:46:56","DPT-RM","H6323 HOLIDAY 1_F_Loading form hotel - Package direct channels NPRA- DATA-E-337 update 22.6.23.xlsm","xlsm","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","0.082","0","0.000","0.082"
"2026-04-07 07:46:56","DPT-RM","Accor Plus_New Website Offer Loading Forms_ Pullman Bangkok King Power_May 2024 - Chalida Saipradist.xlsx","xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","5.481","0","0.000","5.481"
"2026-04-07 07:46:56","DPT-RM","Re-Accor Plus_New Website Offer Loading Forms_ Pullman Bangkok King Power_Oct 2023 as of 11.10.23 xlsx.xlsx","xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","5.483","0","0.000","5.483"
