Scanned At,Library,File Name,Extension,Folder Path,Current Size (MB),Version Count,Versions Size (MB),Total Size (MB)
"2026-04-02 23:39:54","DPT-FB","Indonesia NAME.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB","0.020","0","0.000","0.020"
"2026-04-02 23:39:54","DPT-FB","Updated Leoka Teppanyaki uniform details by item number and product code for your reference and to proceed with the next process please.docx","docx","/sites/H6323_SPOF/DPT-FB","0.022","0","0.000","0.022"
"2026-04-02 23:39:54","DPT-FB","Cashier Cash Drop Safe Report.pdf","pdf","/sites/H6323_SPOF/DPT-FB","0.249","0","0.000","0.249"
"2026-04-02 23:39:54","DPT-FB","FATHER DAY 2024.csv","csv","/sites/H6323_SPOF/DPT-FB","0.001","2","0.003","0.004"
"2026-04-02 23:39:54","DPT-FB","nowvem.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB","0.023","0","0.000","0.023"
"2026-04-02 23:39:54","DPT-FB","cuisine Green Globe 2025 .pdf","pdf","/sites/H6323_SPOF/DPT-FB","0.370","2","0.741","1.111"
"2026-04-02 23:39:54","DPT-FB","Visa - The Junction booking list 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB","0.026","0","0.000","0.026"
"2026-04-02 23:39:54","DPT-FB","HACCP Audit Action Plan 22072025.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB","5.347","1","5.348","10.695"
"2026-04-02 23:39:54","DPT-FB","pool.jpg","jpg","/sites/H6323_SPOF/DPT-FB","0.211","0","0.000","0.211"
"2026-04-02 23:39:54","DPT-FB","Cuisine Festive 2023 Reservation .xlsx","xlsx","/sites/H6323_SPOF/DPT-FB","0.033","0","0.000","0.033"
"2026-04-02 23:39:54","DPT-FB","All Dining Cuisine Record 2025(Autosaved).xlsx","xlsx","/sites/H6323_SPOF/DPT-FB","1.891","0","0.000","1.891"
"2026-04-02 23:39:54","DPT-FB","Copy of Blank Form.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB","0.020","0","0.000","0.020"
"2026-04-02 23:39:54","DPT-FB","Cahsual Novem 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB","0.021","0","0.000","0.021"
"2026-04-02 23:39:54","DPT-FB","CUISINE FLOOR PLAN 2025.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB","0.171","4","0.681","0.851"
"2026-04-02 23:39:54","DPT-FB","Cuisine Brunch Soontharaporn 2023Reservation .xlsx","xlsx","/sites/H6323_SPOF/DPT-FB","0.019","0","0.000","0.019"
"2026-04-02 23:39:54","DPT-FB","1 Discount,Comp.,Void&Delete.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB","0.092","0","0.000","0.092"
"2026-04-02 23:39:54","DPT-FB","Record 9  - Food Poisoning Allegation Record - Guest Questionnaire.doc","doc","/sites/H6323_SPOF/DPT-FB","0.083","0","0.000","0.083"
"2026-04-02 23:39:55","DPT-FB","Cleaning Supplies 2022 - Aug 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","0.148","0","0.000","0.148"
"2026-04-02 23:39:55","DPT-FB","equipment tenshino   - Copy.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","2.102","1","3.152","5.255"
"2026-04-02 23:39:55","DPT-FB","equipment tenshino  .xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","3.152","4","7.464","10.616"
"2026-04-02 23:39:55","DPT-FB","China ware .xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","2.212","0","0.000","2.212"
"2026-04-02 23:39:55","DPT-FB","PR. Diversey Chemical 2024.xls","xls","/sites/H6323_SPOF/DPT-FB/3.Steward","0.248","0","0.000","0.248"
"2026-04-02 23:39:55","DPT-FB","GARBAGE WEIGHT RECORD 2024 (HK).xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","0.047","0","0.000","0.047"
"2026-04-02 23:39:55","DPT-FB","Pullman Staff List (1).xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","0.019","0","0.000","0.019"
"2026-04-02 23:39:55","DPT-FB","Memo SCGC.doc","doc","/sites/H6323_SPOF/DPT-FB/3.Steward","1.289","0","0.000","1.289"
"2026-04-02 23:39:55","DPT-FB","GARBAGE WEIGHT RECORD 2024 (STW).xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","0.084","0","0.000","0.084"
"2026-04-02 23:39:55","DPT-FB","New OPE  2 floor .xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","40.096","1","40.096","80.191"
"2026-04-02 23:39:55","DPT-FB","เลขตู้เย็นทั้งหมดของครัว.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","0.019","0","0.000","0.019"
"2026-04-02 23:39:55","DPT-FB","Pullman Staff List Update .xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","0.018","1","0.018","0.037"
"2026-04-02 23:39:55","DPT-FB","Equipment Glen bar .xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","1.117","2","4.044","5.160"
"2026-04-02 23:39:55","DPT-FB","(June 25) Compare of Project Renovation Fl.2-W-AA-H6323-FB8.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","40.104","0","0.000","40.104"
"2026-04-02 23:39:55","DPT-FB","OPE.Check Inventory 15-16 June 2025.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/3.Steward","17.044","0","0.000","17.044"
"2026-04-02 23:39:56","DPT-FB","Photo Songkran.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.246","1","0.246","0.492"
"2026-04-02 23:39:56","DPT-FB","Specail Menu By Chef Do.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","1.315","1","1.315","2.630"
"2026-04-02 23:39:56","DPT-FB","เสื้อโปโลงาน VS Memorial Day 2025.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.076","2","0.150","0.226"
"2026-04-02 23:39:56","DPT-FB","CONTRACT - Template .docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","1.047","0","0.000","1.047"
"2026-04-02 23:39:56","DPT-FB","Photo Leokacx.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.023","4","0.947","0.970"
"2026-04-02 23:39:56","DPT-FB","Photo Wedding.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.671","0","0.000","0.671"
"2026-04-02 23:39:56","DPT-FB","TODAY NPS & RPS 2026.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.026","30","0.771","0.797"
"2026-04-02 23:39:56","DPT-FB","ผังนักกีฬา.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","1.370","13","10.520","11.890"
"2026-04-02 23:39:56","DPT-FB","ตารางเทรนนิ่ง.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.022","1","0.019","0.041"
"2026-04-02 23:39:56","DPT-FB","Casual Requistion Form.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.060","0","0.000","0.060"
"2026-04-02 23:39:56","DPT-FB","อาหารพิเศษท่านหิน.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.022","0","0.000","0.022"
"2026-04-02 23:39:56","DPT-FB","1.VIP EVENT REPORT 2026.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.087","30","2.592","2.680"
"2026-04-02 23:39:56","DPT-FB","Infinity Ballroom 12.8.25.jpg","jpg","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.606","4","2.404","3.010"
"2026-04-02 23:39:56","DPT-FB","Photo Songkran2.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.182","0","0.000","0.182"
"2026-04-02 23:39:56","DPT-FB","VVIP FOOD STOCK 2025-07-12.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.276","0","0.000","0.276"
"2026-04-02 23:39:56","DPT-FB","Photo Le Spa.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.553","1","0.552","1.105"
"2026-04-02 23:39:56","DPT-FB","Pullman Logo.jpg","jpg","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.009","0","0.000","0.009"
"2026-04-02 23:39:56","DPT-FB","Beverage list HUA HIN 11-14 October 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.019","0","0.000","0.019"
"2026-04-02 23:39:56","DPT-FB","8.Big board BV.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.030","0","0.000","0.030"
"2026-04-02 23:39:56","DPT-FB","Snack VIP 2025.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.353","0","0.000","0.353"
"2026-04-02 23:39:56","DPT-FB","ชนิดเครื่องดื่มแอลกอฮอล์ 2023.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.256","0","0.000","0.256"
"2026-04-02 23:39:56","DPT-FB","GLEN BAR DRINK MENU25.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.942","0","0.000","0.942"
"2026-04-02 23:39:56","DPT-FB","9.Booking 12 August 25.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.020","4","0.124","0.144"
"2026-04-02 23:39:56","DPT-FB","อุปกรณ์และชุดที่ต้องเตรียม.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.027","0","0.000","0.027"
"2026-04-02 23:39:56","DPT-FB","Mother's Day and Suntaraporn Table Plan .xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.021","4","0.085","0.106"
"2026-04-02 23:39:56","DPT-FB","Bakery Requisitions Form .docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.026","2","0.081","0.107"
"2026-04-02 23:39:56","DPT-FB","Leoka Tepanyaki Set Menu.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.268","0","0.000","0.268"
"2026-04-02 23:39:56","DPT-FB","Junction Food Menu.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","3.760","0","0.000","3.760"
"2026-04-02 23:39:56","DPT-FB","สัญลักษ์ต่างๆ.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.024","0","0.000","0.024"
"2026-04-02 23:39:56","DPT-FB","4.Duty Roster VIP Outlets January - December 2026.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.029","0","0.000","0.029"
"2026-04-02 23:39:56","DPT-FB","3.Duty Roster VIP Outlets January - December 2025.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.256","0","0.000","0.256"
"2026-04-02 23:39:56","DPT-FB","Photo Songkran.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.172","0","0.000","0.172"
"2026-04-02 23:39:56","DPT-FB","Photo Buffet.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.889","4","3.554","4.442"
"2026-04-02 23:39:56","DPT-FB","VIP Summary moon cake 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.020","0","0.000","0.020"
"2026-04-02 23:39:56","DPT-FB","STD PRIVATE DINNER SET UP.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","4.463","0","0.000","4.463"
"2026-04-02 23:39:56","DPT-FB","10.AI ทริปหัวหิน 23-26.10.2025.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.028","0","0.000","0.028"
"2026-04-02 23:39:56","DPT-FB","7.ปูขน 2025 ส่งพี่เจมส์.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.022","4","0.088","0.110"
"2026-04-02 23:39:56","DPT-FB","ABF Guest Check 2023.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.043","0","0.000","0.043"
"2026-04-02 23:39:56","DPT-FB","VVIP K.TOP BEVERAGE STOCK.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","2.736","0","0.000","2.736"
"2026-04-02 23:39:56","DPT-FB","Pizza Menu.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.440","0","0.000","0.440"
"2026-04-02 23:39:56","DPT-FB","Form Write-off Karaoke M-Box.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.022","0","0.000","0.022"
"2026-04-02 23:39:56","DPT-FB","3.VIP MOONCAKE ORDER 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.065","0","0.000","0.065"
"2026-04-02 23:39:56","DPT-FB","VIP-Wine Concerns Serving 2025.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.025","4","0.098","0.123"
"2026-04-02 23:39:56","DPT-FB","ผังนักกีฬา.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.265","0","0.000","0.265"
"2026-04-02 23:39:56","DPT-FB","5.ปูขน 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.019","0","0.000","0.019"
"2026-04-02 23:39:56","DPT-FB","Equipment list.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.749","0","0.000","0.749"
"2026-04-02 23:39:56","DPT-FB","บัญชี รายรับ-รายจ่าย Lung Lung FC.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.038","4","0.150","0.188"
"2026-04-02 23:39:56","DPT-FB","สรุปเหล้าคุณต๊อบ Hidden Bar.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","14.255","0","0.000","14.255"
"2026-04-02 23:39:56","DPT-FB","Photo Le Spa.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.119","0","0.000","0.119"
"2026-04-02 23:39:56","DPT-FB","A-la-cart-menu-Cuisine.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","6.823","0","0.000","6.823"
"2026-04-02 23:39:56","DPT-FB","DEP-BUDGET 2026.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.080","17","0.852","0.932"
"2026-04-02 23:39:56","DPT-FB","STD VIP Function Setup.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.017","0","0.000","0.017"
"2026-04-02 23:39:56","DPT-FB","Discount_summary_by_outlet 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.021","0","0.000","0.021"
"2026-04-02 23:39:56","DPT-FB","Photo Tenko.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.166","0","0.000","0.166"
"2026-04-02 23:39:56","DPT-FB","A la carte menu Aug25.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","6.823","0","0.000","6.823"
"2026-04-02 23:39:56","DPT-FB","VIP Event Record.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.020","0","0.000","0.020"
"2026-04-02 23:39:56","DPT-FB","6.Summary Revenue Candy Mixed nut 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.074","0","0.000","0.074"
"2026-04-02 23:39:56","DPT-FB","3.Duty Roster VIP Outlets January - December 2025.xlsx8.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.255","0","0.000","0.255"
"2026-04-02 23:39:56","DPT-FB","KARAOKA BOX GLEN BAR.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.370","0","0.000","0.370"
"2026-04-02 23:39:56","DPT-FB","Photo Tenko.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.798","0","0.000","0.798"
"2026-04-02 23:39:56","DPT-FB","Event on 28 Nov. 25.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.021","0","0.000","0.021"
"2026-04-02 23:39:56","DPT-FB","Online-LEOKA-Food-Menu.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","4.459","0","0.000","4.459"
"2026-04-02 23:39:56","DPT-FB","4.VIP Action Plan Format BEO.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.030","0","0.000","0.030"
"2026-04-02 23:39:56","DPT-FB","Event Schedule Highlights.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.025","0","0.000","0.025"
"2026-04-02 23:39:56","DPT-FB","Event Schedule Highlights.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.904","0","0.000","0.904"
"2026-04-02 23:39:56","DPT-FB","Photo Wedding.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.073","0","0.000","0.073"
"2026-04-02 23:39:56","DPT-FB","VIP - Linens Par Stock Controlly 2025.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.018","4","0.078","0.097"
"2026-04-02 23:39:56","DPT-FB","Photo Leokacx.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.204","0","0.000","0.204"
"2026-04-02 23:39:56","DPT-FB","Job assignments VIP Services.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.017","0","0.000","0.017"
"2026-04-02 23:39:56","DPT-FB","Photo Songkran2.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.246","0","0.000","0.246"
"2026-04-02 23:39:56","DPT-FB","Photos Bento.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.071","0","0.000","0.071"
"2026-04-02 23:39:56","DPT-FB","Photo Buffet.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.241","0","0.000","0.241"
"2026-04-02 23:39:56","DPT-FB","Fantasy 2025-2026.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.043","30","1.179","1.222"
"2026-04-02 23:39:56","DPT-FB","อุปกรณ์เกลนบาร์.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","1.613","2","3.226","4.839"
"2026-04-02 23:39:56","DPT-FB","Leoka Tepanyaki Set Menu.doc","doc","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.109","1","0.122","0.230"
"2026-04-02 23:39:56","DPT-FB","โต๊ะกลมวีไอพี.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.051","1","0.051","0.102"
"2026-04-02 23:39:56","DPT-FB","Wine Master 2025.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.910","0","0.000","0.910"
"2026-04-02 23:39:56","DPT-FB","Photos Bento.docx","docx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.553","2","2.090","2.643"
"2026-04-02 23:39:56","DPT-FB","Junction drink menu_.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","1.360","0","0.000","1.360"
"2026-04-02 23:39:56","DPT-FB","2.VIP SUMARY FOOD ORDER 2025.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","0.122","30","3.407","3.529"
"2026-04-02 23:39:56","DPT-FB","Food-Menu-Glen-Bar.pdf","pdf","/sites/H6323_SPOF/DPT-FB/1.VIP Service 2025","4.543","0","0.000","4.543"
"2026-04-02 23:39:56","DPT-FB","THB 2300 Set Memu.docx","docx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.067","0","0.000","0.067"
"2026-04-02 23:39:56","DPT-FB","Food Item.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.024","0","0.000","0.024"
"2026-04-02 23:39:56","DPT-FB","Welcome letter from TENSHINO.docx","docx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.024","0","0.000","0.024"
"2026-04-02 23:39:56","DPT-FB","Memo_4228_King Power Online Team Purchase Voucher for Top 25 spenders.pdf","pdf","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.551","0","0.000","0.551"
"2026-04-02 23:39:56","DPT-FB","Tenshino Group 16 Autumn sahimi  starter 11 copies.docx","docx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.075","0","0.000","0.075"
"2026-04-02 23:39:56","DPT-FB","Tenshino Group 16 King Crab starter 5 copies.docx","docx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.075","0","0.000","0.075"
"2026-04-02 23:39:56","DPT-FB","Par Tenshino.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.051","0","0.000","0.051"
"2026-04-02 23:39:56","DPT-FB","Tenshino 's Competitors Analysis for Christmas & NY promotion.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.021","0","0.000","0.021"
"2026-04-02 23:39:56","DPT-FB","Tenshino november.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.045","0","0.000","0.045"
"2026-04-02 23:39:56","DPT-FB","1.Tenshino Beverage Par stock January2023.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.440","0","0.000","0.440"
"2026-04-02 23:39:56","DPT-FB","Recipe Cocktail Form Tenshino 23.3.22.xls","xls","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.076","0","0.000","0.076"
"2026-04-02 23:39:56","DPT-FB","Tenshino Christmas and  New Year Set  Menu Selection & Chef Inspiration.docx","docx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.029","0","0.000","0.029"
"2026-04-02 23:39:56","DPT-FB","Caviar Promotion recipe & cost.xls","xls","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.229","0","0.000","0.229"
"2026-04-02 23:39:56","DPT-FB","Tenshino Set Lunch THB 1000  for Children.docx","docx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.075","0","0.000","0.075"
"2026-04-02 23:39:56","DPT-FB","Food comment card..docx","docx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.151","0","0.000","0.151"
"2026-04-02 23:39:56","DPT-FB","Tenshino Set for Sanofi on 6.10.19 for 15 pax.docx","docx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.075","0","0.000","0.075"
"2026-04-02 23:39:56","DPT-FB","Tenshino Open Bar Package.docx","docx","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.022","0","0.000","0.022"
"2026-04-02 23:39:56","DPT-FB","MEMO CASUAL FOR STAFF.doc","doc","/sites/H6323_SPOF/DPT-FB/6.Tenshino","0.187","0","0.000","0.187"
"2026-04-02 23:39:56","DPT-FB","Tenshino_drink_Aug24.pdf","pdf","/sites/H6323_SPOF/DPT-FB/6.Tenshino","4.217","0","0.000","4.217"
"2026-04-02 23:39:56","DPT-FB","tent card.jpg","jpg","/sites/H6323_SPOF/DPT-FB/7.Room Service","2.793","1","2.323","5.117"
"2026-04-02 23:39:56","DPT-FB","tent card Pool.docx","docx","/sites/H6323_SPOF/DPT-FB/7.Room Service","0.544","1","0.544","1.088"
"2026-04-02 23:39:56","DPT-FB","Tent card.msg","msg","/sites/H6323_SPOF/DPT-FB/7.Room Service","3.014","0","0.000","3.014"
"2026-04-02 23:39:56","DPT-FB","Room Service of Infrasys Request form.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/7.Room Service","0.040","1","0.042","0.082"
"2026-04-02 23:39:57","DPT-FB","Infrasys Menu Request form - H6323 Leoka - 2026-03-10 - 77 Thai Tiew Thai (1).xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/8.Tenko","0.039","1","0.039","0.079"
"2026-04-02 23:39:57","DPT-FB","No show.docx","docx","/sites/H6323_SPOF/DPT-FB/8.Tenko","0.022","0","0.000","0.022"
"2026-04-02 23:39:57","DPT-FB","0+.docx","docx","/sites/H6323_SPOF/DPT-FB/8.Tenko","0.021","1","0.021","0.041"
"2026-04-02 23:39:57","DPT-FB","g30_Record 3 - Food Storage Temperature Record (Thai).docx","docx","/sites/H6323_SPOF/DPT-FB/8.Tenko","0.044","1","0.044","0.087"
"2026-04-02 23:39:57","DPT-FB","Surf Turf set 2490 THB (1).xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/8.Tenko","0.473","0","0.000","0.473"
"2026-04-02 23:39:57","DPT-FB","เรียน คุณนก.docx","docx","/sites/H6323_SPOF/DPT-FB/8.Tenko","0.308","3","0.349","0.657"
"2026-04-02 23:39:57","DPT-FB","Guest no show.docx","docx","/sites/H6323_SPOF/DPT-FB/8.Tenko","0.024","0","0.000","0.024"
"2026-04-02 23:39:57","DPT-FB","Tenko Infrasys POS Menu Item Request Menu 73rd Thai Tiew Thai.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/8.Tenko","0.039","0","0.000","0.039"
"2026-04-02 23:39:57","DPT-FB","ABF food tag.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/9.All F&B Menus","0.034","0","0.000","0.034"
"2026-04-02 23:39:57","DPT-FB","Junction Travel together proposal022.doc","doc","/sites/H6323_SPOF/DPT-FB/9.All F&B Menus","0.539","0","0.000","0.539"
"2026-04-02 23:39:57","DPT-FB","Traing Plan 2024 October Cuisine Unplugged.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/5.Cuisine","0.020","0","0.000","0.020"
"2026-04-02 23:39:57","DPT-FB","3 (Summary Equipment Cuisine 2020 ( Nicky ) - Copy.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/5.Cuisine","1.134","0","0.000","1.134"
"2026-04-02 23:39:57","DPT-FB","Nicky SWOP.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/5.Cuisine","0.019","0","0.000","0.019"
"2026-04-02 23:39:57","DPT-FB","หนังสือมอบอำนาจ.docx","docx","/sites/H6323_SPOF/DPT-FB/5.Cuisine","0.022","0","0.000","0.022"
"2026-04-02 23:39:57","DPT-FB","ACTION PLAN POOL BAR 2025 .xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/5.Cuisine","0.788","1","0.788","1.576"
"2026-04-02 23:39:57","DPT-FB","Copy of Cuisine August 1 - Sept 21.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/5.Cuisine","0.040","2","0.077","0.118"
"2026-04-02 23:39:57","DPT-FB","Refound money VIP KP 19 Feb 2025 - Copy.docx","docx","/sites/H6323_SPOF/DPT-FB/5.Cuisine","0.181","0","0.000","0.181"
"2026-04-02 23:39:57","DPT-FB","Nicky SOP.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/5.Cuisine","0.018","0","0.000","0.018"
"2026-04-02 23:39:57","DPT-FB","จดหมายขอโทษลูกค้า.doc","doc","/sites/H6323_SPOF/DPT-FB/5.Cuisine","0.055","0","0.000","0.055"
"2026-04-02 23:39:57","DPT-FB","Infrasys Menu Request form .xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/5.Cuisine","0.038","0","0.000","0.038"
"2026-04-02 23:39:57","DPT-FB","Watring Cuisine x.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/5.Cuisine","0.056","0","0.000","0.056"
"2026-04-02 23:39:57","DPT-FB","Pool Bar  2026  Table No_.xlsx","xlsx","/sites/H6323_SPOF/DPT-FB/5.Cuisine","0.019","0","0.000","0.019"
