Scanned At,Library,File Name,Extension,Folder Path,Current Size (MB),Version Count,Versions Size (MB),Total Size (MB)
"2026-04-07 08:01:54","DPT-TH","TRIPADVISOR AND GOOGLE MY BUSSINESS REVIEW.pptx","pptx","/sites/H6323_SPOF/DPT-TH","9.854","0","0.000","9.854"
"2026-04-07 08:01:54","DPT-TH","24012024 of Pullman KP - Voucher Products TTT69 Feb 2024 (1).xlsx","xlsx","/sites/H6323_SPOF/DPT-TH","0.146","0","0.000","0.146"
"2026-04-07 08:01:54","DPT-TH","Probation .xlsx","xlsx","/sites/H6323_SPOF/DPT-TH","0.017","0","0.000","0.017"
"2026-04-07 08:01:54","DPT-TH","Training Plan of March 2025 .xlsx","xlsx","/sites/H6323_SPOF/DPT-TH","0.017","0","0.000","0.017"
"2026-04-07 08:01:54","DPT-TH","COMPLIMENTARY Neck & Shoulder Massage .docx","docx","/sites/H6323_SPOF/DPT-TH","0.424","0","0.000","0.424"
"2026-04-07 08:01:54","DPT-TH","Canteen menu Feb 2025.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH","0.024","0","0.000","0.024"
"2026-04-07 08:01:54","DPT-TH","BVLGARI Chat.txt","txt","/sites/H6323_SPOF/DPT-TH","0.001","0","0.000","0.001"
"2026-04-07 08:01:54","DPT-TH","SpaConsignmentDumdrocTrading 20Nov23.pdf","pdf","/sites/H6323_SPOF/DPT-TH","1.057","0","0.000","1.057"
"2026-04-07 08:01:54","DPT-TH","Off Peak Time.docx","docx","/sites/H6323_SPOF/DPT-TH","0.096","0","0.000","0.096"
"2026-04-07 08:01:54","DPT-TH","REVISE SOP-FITNESS AllSAFE.doc","doc","/sites/H6323_SPOF/DPT-TH","1.231","0","0.000","1.231"
"2026-04-07 08:01:54","DPT-TH","Training Plan 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH","0.036","0","0.000","0.036"
"2026-04-07 08:01:55","DPT-TH","50 SPA-B2025V4.0.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/2.Budget 2025","0.093","0","0.000","0.093"
"2026-04-07 08:01:55","DPT-TH","Le Spa August 2024.pptx","pptx","/sites/H6323_SPOF/DPT-TH/4.Board meeting","1.899","0","0.000","1.899"
"2026-04-07 08:01:55","DPT-TH","~$Spa Flash sale Foot and Massage 28 Oct-5 Nov'21.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/5.Spa Report","0.000","0","0.000","0.000"
"2026-04-07 08:01:55","DPT-TH","GoWabi.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/5.Spa Report","0.137","30","4.024","4.160"
"2026-04-07 08:01:55","DPT-TH","รายการอาหาร เดือน กรกฎาคม 68.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/5.Spa Report","0.022","4","0.084","0.106"
"2026-04-07 08:01:55","DPT-TH","~$Format.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/5.Spa Report","0.000","0","0.000","0.000"
"2026-04-07 08:01:55","DPT-TH","~$Spa Flash sale Foot and Massage 25 Nov-03 Dec'21.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/5.Spa Report","0.000","0","0.000","0.000"
"2026-04-07 08:01:55","DPT-TH","Format.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/5.Spa Report","0.253","30","8.332","8.585"
"2026-04-07 08:01:55","DPT-TH","~$Spa Flash sale THB350 Sep' 21-Mar' 22.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/5.Spa Report","0.000","0","0.000","0.000"
"2026-04-07 08:01:55","DPT-TH","ยอดขาย Foot Massage.xls","xls","/sites/H6323_SPOF/DPT-TH/5.Spa Report","0.149","0","0.000","0.149"
"2026-04-07 08:01:55","DPT-TH","Format-W-AA-H6323-TH1.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/5.Spa Report","1.037","0","0.000","1.037"
"2026-04-07 08:01:55","DPT-TH","Le Spa Menu .pdf","pdf","/sites/H6323_SPOF/DPT-TH/5.Spa Report","0.760","0","0.000","0.760"
"2026-04-07 08:01:55","DPT-TH","204980_Pullman Template Transaction For SV Group.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/5.Spa Report","0.143","0","0.000","0.143"
"2026-04-07 08:01:55","DPT-TH","Log book label.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/5.Spa Report","0.047","0","0.000","0.047"
"2026-04-07 08:01:56","DPT-TH","PULLMAN BRAND ESSENTIALS - CORE + BASIC (FINAL_JUL 2016).xlsm","xlsm","/sites/H6323_SPOF/DPT-TH/6.SPA","3.678","1","3.771","7.449"
"2026-04-07 08:01:56","DPT-TH","Spa Presentation 2025.pptx","pptx","/sites/H6323_SPOF/DPT-TH/6.SPA","10.718","0","0.000","10.718"
"2026-04-07 08:01:56","DPT-TH","TRIPADVISOR AND GOOGLE MY BUSSINESS REVIEW.pptx","pptx","/sites/H6323_SPOF/DPT-TH/6.SPA","9.857","0","0.000","9.857"
"2026-04-07 08:01:56","DPT-TH","2025 Spa presentations.pptx","pptx","/sites/H6323_SPOF/DPT-TH/6.SPA","39.213","0","0.000","39.213"
"2026-04-07 08:01:56","DPT-TH","Fitness check list_V. Eng.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/6.SPA","0.019","0","0.000","0.019"
"2026-04-07 08:01:56","DPT-TH","2025  Spa presentations  - Copy.pptx","pptx","/sites/H6323_SPOF/DPT-TH/6.SPA","39.213","0","0.000","39.213"
"2026-04-07 08:01:56","DPT-TH","HHTL APAC Hotel Questionnaire 2015 (2).xls","xls","/sites/H6323_SPOF/DPT-TH/6.SPA","0.337","0","0.000","0.337"
"2026-04-07 08:01:56","DPT-TH","2025  Le spa ops presentations.pptx","pptx","/sites/H6323_SPOF/DPT-TH/6.SPA","35.537","0","0.000","35.537"
"2026-04-07 08:01:56","DPT-TH","2025 Le spa  priority projects per dep .xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/6.SPA","3.511","0","0.000","3.511"
"2026-04-07 08:01:56","DPT-TH","Review Le Spa by Bangkok Post.pdf","pdf","/sites/H6323_SPOF/DPT-TH/6.SPA","0.836","0","0.000","0.836"
"2026-04-07 08:01:56","DPT-TH","Review at Le Spa by Voyage Magazine.pdf","pdf","/sites/H6323_SPOF/DPT-TH/6.SPA","1.667","0","0.000","1.667"
"2026-04-07 08:01:56","DPT-TH","2025.04  Spa presentations .pptx","pptx","/sites/H6323_SPOF/DPT-TH/6.SPA","39.648","0","0.000","39.648"
"2026-04-07 08:01:56","DPT-TH","Spa Promotion Action Paln May - June 2025  by Cost.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/6.SPA","0.137","1","0.139","0.275"
"2026-04-07 08:01:56","DPT-TH","Green Globe.docx","docx","/sites/H6323_SPOF/DPT-TH/6.SPA","0.024","0","0.000","0.024"
"2026-04-07 08:01:56","DPT-TH","บันทึกรายการประมวลผลข้อมูลส่วนบุคคล - LeSPA 2026.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/7.บันทึกรายการประมวลผลข้อมูลส่วนบุคคล","0.076","30","2.279","2.356"
"2026-04-07 08:01:56","DPT-TH","Master บันทึกรายการประมวลผลข้อมูลส่วนบุคคล - LeSPA .xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/7.บันทึกรายการประมวลผลข้อมูลส่วนบุคคล","0.071","0","0.000","0.071"
"2026-04-07 08:01:56","DPT-TH","Fitness check list_V. Eng.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/8. Fitness","0.020","0","0.000","0.020"
"2026-04-07 08:01:56","DPT-TH","Fitness maintenance.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/8. Fitness","0.021","0","0.000","0.021"
"2026-04-07 08:01:56","DPT-TH","Fitness Rules & Regulation.doc","doc","/sites/H6323_SPOF/DPT-TH/8. Fitness","0.039","0","0.000","0.039"
"2026-04-07 08:01:56","DPT-TH","Fitness Membership compare rate.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/8. Fitness","0.019","0","0.000","0.019"
"2026-04-07 08:01:56","DPT-TH","Fitness bag usage.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/8. Fitness","0.015","0","0.000","0.015"
"2026-04-07 08:01:56","DPT-TH","Fitness Rules & Regulations.doc","doc","/sites/H6323_SPOF/DPT-TH/8. Fitness","0.305","0","0.000","0.305"
"2026-04-07 08:01:56","DPT-TH","Fitness.pdf","pdf","/sites/H6323_SPOF/DPT-TH/8. Fitness","1.198","0","0.000","1.198"
"2026-04-07 08:01:56","DPT-TH","Fitness floor 11 Nov 16.pdf","pdf","/sites/H6323_SPOF/DPT-TH/8. Fitness","0.166","0","0.000","0.166"
"2026-04-07 08:01:56","DPT-TH","SYNRGY360-Fundamentals-Training Manuals.pdf","pdf","/sites/H6323_SPOF/DPT-TH/8. Fitness","6.795","0","0.000","6.795"
"2026-04-07 08:01:56","DPT-TH","Fitness-checklist updated 2026.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/8. Fitness","0.036","1","0.036","0.072"
"2026-04-07 08:01:56","DPT-TH","9. Fitness center.pdf","pdf","/sites/H6323_SPOF/DPT-TH/8. Fitness","2.594","0","0.000","2.594"
"2026-04-07 08:01:56","DPT-TH","Fitness equipment.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/8. Fitness","1.380","0","0.000","1.380"
"2026-04-07 08:01:56","DPT-TH","Fitness Check List.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/8. Fitness","0.018","0","0.000","0.018"
"2026-04-07 08:01:56","DPT-TH","Fitness equipment defect.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/8. Fitness","2.781","0","0.000","2.781"
"2026-04-07 08:01:56","DPT-TH","Register form.xls","xls","/sites/H6323_SPOF/DPT-TH/8. Fitness","0.052","0","0.000","0.052"
"2026-04-07 08:01:56","DPT-TH","Therapist Task List.doc","doc","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.059","0","0.000","0.059"
"2026-04-07 08:01:56","DPT-TH","SPA_JD.xls","xls","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.254","0","0.000","0.254"
"2026-04-07 08:01:56","DPT-TH","Training Plan 2025.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.037","0","0.000","0.037"
"2026-04-07 08:01:56","DPT-TH","ตัวอย่างตอบเมล.docx","docx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.584","0","0.000","0.584"
"2026-04-07 08:01:56","DPT-TH","TRIPADVISOR AND GOOGLE MY BUSSINESS REVIEW.pptx","pptx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","9.857","0","0.000","9.857"
"2026-04-07 08:01:56","DPT-TH","KK Day.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.022","0","0.000","0.022"
"2026-04-07 08:01:56","DPT-TH","Treatment room  check list.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.054","0","0.000","0.054"
"2026-04-07 08:01:56","DPT-TH","Training need analysis.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.019","0","0.000","0.019"
"2026-04-07 08:01:56","DPT-TH","Attendant Task List.doc","doc","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.097","0","0.000","0.097"
"2026-04-07 08:01:56","DPT-TH","supplier.xls","xls","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.054","0","0.000","0.054"
"2026-04-07 08:01:56","DPT-TH","Quatation A1 Spa Oct 2025.pdf","pdf","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.840","1","0.840","1.680"
"2026-04-07 08:01:56","DPT-TH","หน้าที่Therapist .doc","doc","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.041","1","0.040","0.081"
"2026-04-07 08:01:56","DPT-TH","Le Spa Menu .pdf","pdf","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.760","0","0.000","0.760"
"2026-04-07 08:01:56","DPT-TH","2025 - gowabi rates.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.049","0","0.000","0.049"
"2026-04-07 08:01:56","DPT-TH","Massage Oil.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.018","0","0.000","0.018"
"2026-04-07 08:01:56","DPT-TH","Facail massage 250822.docx","docx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.521","0","0.000","0.521"
"2026-04-07 08:01:56","DPT-TH","Handling stress and staying healthy by MOD.docx","docx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.310","0","0.000","0.310"
"2026-04-07 08:01:56","DPT-TH","เลอ สปา ภาพความปลอดภัย.docx","docx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.994","0","0.000","0.994"
"2026-04-07 08:01:56","DPT-TH","หน้าที่ Attendant Task List.doc","doc","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.098","0","0.000","0.098"
"2026-04-07 08:01:56","DPT-TH","Bamboo.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.128","0","0.000","0.128"
"2026-04-07 08:01:56","DPT-TH","Pullman Bangkok King Power Schedule (SC2025-014).pdf","pdf","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.089","0","0.000","0.089"
"2026-04-07 08:01:56","DPT-TH","LQA+Standards-26-28.pdf","pdf","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","43.141","0","0.000","43.141"
"2026-04-07 08:01:56","DPT-TH","Spa Fixed Asset ใบตัวอย่าง.xls","xls","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.082","4","0.326","0.407"
"2026-04-07 08:01:56","DPT-TH","Treatment Room.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/9.1 Senior Therapist Supervisor","0.038","0","0.000","0.038"
"2026-04-07 08:01:56","DPT-TH","action plan 2024-W-AA-H6323-TH.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/9.2 LQA","0.041","0","0.000","0.041"
"2026-04-07 08:01:56","DPT-TH","LQA 20Aug2025Pullman Bangkok King Power Scores.pdf","pdf","/sites/H6323_SPOF/DPT-TH/9.2 LQA","1.806","0","0.000","1.806"
"2026-04-07 08:01:56","DPT-TH","action plan 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/9.2 LQA","0.041","0","0.000","0.041"
"2026-04-07 08:01:56","DPT-TH","Pullman Hotels & Resorts LQA Assessments 2025 Scores.pdf","pdf","/sites/H6323_SPOF/DPT-TH/9.2 LQA","1.808","0","0.000","1.808"
"2026-04-07 08:01:56","DPT-TH","Pullman Bangkok King Power Scores (2) (1).pdf","pdf","/sites/H6323_SPOF/DPT-TH/9.2 LQA","1.799","0","0.000","1.799"
"2026-04-07 08:01:56","DPT-TH","action plan 2024 ( Update ).xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/9.2 LQA","0.056","0","0.000","0.056"
"2026-04-07 08:01:56","DPT-TH","LQA+Standards+Revisions+Overview2026-2028.pdf","pdf","/sites/H6323_SPOF/DPT-TH/9.2 LQA","32.041","0","0.000","32.041"
"2026-04-07 08:01:56","DPT-TH","LQA+Standards-26-28.pdf","pdf","/sites/H6323_SPOF/DPT-TH/9.2 LQA","43.141","0","0.000","43.141"
"2026-04-07 08:01:57","DPT-TH","EOD Check list - Pasaporn Seephan.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/EOD","2.397","0","0.000","2.397"
"2026-04-07 08:01:57","DPT-TH","10 August 2024 Guest Room Inspection List - Pasaporn Seephan.xls","xls","/sites/H6323_SPOF/DPT-TH/EOD","0.083","0","0.000","0.083"
"2026-04-07 08:01:57","DPT-TH","KK Day.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/KK Day","0.030","0","0.000","0.030"
"2026-04-07 08:01:57","DPT-TH","วิธี Redeem KKday.docx","docx","/sites/H6323_SPOF/DPT-TH/KK Day","1.531","0","0.000","1.531"
"2026-04-07 08:01:57","DPT-TH","KP33 Anniversary Member Privileges Records.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/Miscellaneous","0.020","0","0.000","0.020"
"2026-04-07 08:01:57","DPT-TH","CPR.doc","doc","/sites/H6323_SPOF/DPT-TH/Miscellaneous","0.166","0","0.000","0.166"
"2026-04-07 08:01:57","DPT-TH","GoWabi User Manual TH.pdf","pdf","/sites/H6323_SPOF/DPT-TH/Miscellaneous","1.550","0","0.000","1.550"
"2026-04-07 08:01:57","DPT-TH","SPA Menu with price.pdf","pdf","/sites/H6323_SPOF/DPT-TH/Miscellaneous","1.107","0","0.000","1.107"
"2026-04-07 08:01:57","DPT-TH","EN-Corporate Brochure.pdf","pdf","/sites/H6323_SPOF/DPT-TH/Miscellaneous","7.336","0","0.000","7.336"
"2026-04-07 08:01:57","DPT-TH","Catalog Jacuzzi color.pdf","pdf","/sites/H6323_SPOF/DPT-TH/Miscellaneous","0.065","0","0.000","0.065"
"2026-04-07 08:01:58","DPT-TH","รายการภาพถ่ายสถานประกอบการยื่นคำขอรับใบอนุญาตสปา.doc.docx","docx","/sites/H6323_SPOF/DPT-TH/SM","0.829","0","0.000","0.829"
"2026-04-07 08:01:58","DPT-TH","Operational Excellence Spa.pptx","pptx","/sites/H6323_SPOF/DPT-TH/SM","13.372","0","0.000","13.372"
"2026-04-07 08:01:58","DPT-TH","Handover.zip","zip","/sites/H6323_SPOF/DPT-TH/SM","11.573","0","0.000","11.573"
"2026-04-07 08:01:58","DPT-TH","Hammam rules &  regulations.docx","docx","/sites/H6323_SPOF/DPT-TH/SM","1.378","0","0.000","1.378"
"2026-04-07 08:01:58","DPT-TH","scrub label.docx","docx","/sites/H6323_SPOF/DPT-TH/SM","0.057","0","0.000","0.057"
"2026-04-07 08:01:58","DPT-TH","Horwath Survey 2023.pdf","pdf","/sites/H6323_SPOF/DPT-TH/SM","4.630","0","0.000","4.630"
"2026-04-07 08:01:58","DPT-TH","GoWabi Merchant Agreement v20_eng.pdf","pdf","/sites/H6323_SPOF/DPT-TH/SM","0.652","0","0.000","0.652"
"2026-04-07 08:01:58","DPT-TH","12-Apr-2022-Nattaya-Boonpoem-H6323-Pullman-Bangkok-King-Power-No.pdf","pdf","/sites/H6323_SPOF/DPT-TH/SM","0.831","0","0.000","0.831"
"2026-04-07 08:01:58","DPT-TH","COVID19 - Shortcut.lnk","lnk","/sites/H6323_SPOF/DPT-TH/SM","0.001","0","0.000","0.001"
"2026-04-07 08:01:58","DPT-TH","Fitness floor 11 Nov 16-01-01.jpg","jpg","/sites/H6323_SPOF/DPT-TH/SM","0.637","0","0.000","0.637"
"2026-04-07 08:01:58","DPT-TH","ภาพถ่ายประกอบการยื่นขอต่อใบอนุญาตสปา 2023.docx","docx","/sites/H6323_SPOF/DPT-TH/SM","3.438","0","0.000","3.438"
"2026-04-07 08:01:58","DPT-TH","Spa comparison of menu price and promotion November 2011.xls","xls","/sites/H6323_SPOF/DPT-TH/SM","0.037","0","0.000","0.037"
"2026-04-07 08:01:58","DPT-TH","Face Yoga.docx","docx","/sites/H6323_SPOF/DPT-TH/SM","0.076","0","0.000","0.076"
"2026-04-07 08:01:58","DPT-TH","Comparison Spa price list_.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/SM","0.022","0","0.000","0.022"
"2026-04-07 08:01:58","DPT-TH","TRIPADVISOR AND GOOGLE MY BUSSINESS REVIEW.pptx","pptx","/sites/H6323_SPOF/DPT-TH/SM","4.282","0","0.000","4.282"
"2026-04-07 08:01:58","DPT-TH","Benefit of Herbal tea.docx","docx","/sites/H6323_SPOF/DPT-TH/SM","1.565","0","0.000","1.565"
"2026-04-07 08:01:58","DPT-TH","SOP Billing Gowabi .docx","docx","/sites/H6323_SPOF/DPT-TH/SOP Cloud","1.074","0","0.000","1.074"
"2026-04-07 08:01:58","DPT-TH","SOP Billing Room Charge .docx","docx","/sites/H6323_SPOF/DPT-TH/SOP Cloud","1.076","0","0.000","1.076"
"2026-04-07 08:01:58","DPT-TH","SOP Guest Details  .docx","docx","/sites/H6323_SPOF/DPT-TH/SOP Cloud","0.652","0","0.000","0.652"
"2026-04-07 08:01:58","DPT-TH","Summary Treatment 01-30 Apr 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/HOD Meeting","0.073","0","0.000","0.073"
"2026-04-07 08:01:58","DPT-TH","Summary Treatment 01-15 May 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/HOD Meeting","0.067","0","0.000","0.067"
"2026-04-07 08:01:58","DPT-TH","Summary Treatment 01-15 Jul 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/HOD Meeting","0.069","0","0.000","0.069"
"2026-04-07 08:01:58","DPT-TH","Format Revenue Type.xls","xls","/sites/H6323_SPOF/DPT-TH/HOD Meeting","0.201","0","0.000","0.201"
"2026-04-07 08:01:58","DPT-TH","Summary Treatment 01-15 Jan 2024.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/HOD Meeting","0.115","0","0.000","0.115"
"2026-04-07 08:01:59","DPT-TH","DPT-TH.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/Test Version","0.013","4","0.050","0.063"
"2026-04-07 08:01:59","DPT-TH","P & L 2011 (2).xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/2011","0.047","0","0.000","0.047"
"2026-04-07 08:01:59","DPT-TH","Spa PL 2011.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/2011","1.045","0","0.000","1.045"
"2026-04-07 08:01:59","DPT-TH","Spa P&L2011.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/2011","0.074","0","0.000","0.074"
"2026-04-07 08:01:59","DPT-TH","P&L for Spa Dept.Nov'12.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2012","0.310","0","0.000","0.310"
"2026-04-07 08:01:59","DPT-TH","P&L for Spa Jul'12.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2012","0.313","0","0.000","0.313"
"2026-04-07 08:01:59","DPT-TH","P&L for Spa Jun'12.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2012","0.315","0","0.000","0.315"
"2026-04-07 08:01:59","DPT-TH","P&L Exp. Spa Dec'12.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2012","0.309","0","0.000","0.309"
"2026-04-07 08:01:59","DPT-TH","P&L for Spa Aug'12.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2012","0.310","0","0.000","0.310"
"2026-04-07 08:01:59","DPT-TH","P&L for Spa Oct'12.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2012","0.311","0","0.000","0.311"
"2026-04-07 08:01:59","DPT-TH","P&L Spa - May'12.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2012","0.318","0","0.000","0.318"
"2026-04-07 08:01:59","DPT-TH","P&L Spa Apr'12.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2012","0.333","0","0.000","0.333"
"2026-04-07 08:01:59","DPT-TH","P&L Exp. Spa-Nov'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.127","0","0.000","0.127"
"2026-04-07 08:01:59","DPT-TH","P&L Spa Mar'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.184","0","0.000","0.184"
"2026-04-07 08:01:59","DPT-TH","P&L Spa Feb'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.305","0","0.000","0.305"
"2026-04-07 08:01:59","DPT-TH","Spa Exp Jan'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.310","0","0.000","0.310"
"2026-04-07 08:01:59","DPT-TH","P&L Exp. Spa-Dec'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.093","0","0.000","0.093"
"2026-04-07 08:01:59","DPT-TH","P&L Exp.Spa Apr'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.308","0","0.000","0.308"
"2026-04-07 08:01:59","DPT-TH","P&L Spa Jul'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.302","0","0.000","0.302"
"2026-04-07 08:01:59","DPT-TH","P&L Exp Spa May'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.311","0","0.000","0.311"
"2026-04-07 08:01:59","DPT-TH","P&L Exp. Spa-Jun'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.305","0","0.000","0.305"
"2026-04-07 08:01:59","DPT-TH","P&L Exp. Spa - Aug'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.299","0","0.000","0.299"
"2026-04-07 08:01:59","DPT-TH","P&L Exp. Spa -Oct'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.304","0","0.000","0.304"
"2026-04-07 08:01:59","DPT-TH","P&L Exp. Spa-Sep'13.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2013","0.297","0","0.000","0.297"
"2026-04-07 08:01:59","DPT-TH","PL Exp  Spa - May'14.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2014","0.124","0","0.000","0.124"
"2026-04-07 08:01:59","DPT-TH","P&L Exp. Spa-Jan'14.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2014","0.092","0","0.000","0.092"
"2026-04-07 08:01:59","DPT-TH","PL Exp  Spa-Mar'14.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2014","0.099","0","0.000","0.099"
"2026-04-07 08:01:59","DPT-TH","P&L Exp.Spa-Feb'14.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2014","0.102","0","0.000","0.102"
"2026-04-07 08:01:59","DPT-TH","P&L Exp. Spa-Jun'14.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2014","0.092","0","0.000","0.092"
"2026-04-07 08:01:59","DPT-TH","P&L Exp. Spa -Apr'14.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2014","0.095","0","0.000","0.095"
"2026-04-07 08:01:59","DPT-TH","P&L Exp. Spa-Jul'14.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2014","0.092","0","0.000","0.092"
"2026-04-07 08:02:00","DPT-TH","P&L + Detail - Spa-May 15.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2015","0.650","0","0.000","0.650"
"2026-04-07 08:02:00","DPT-TH","P&L + Detail - Spa Nov 15.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2015","0.656","0","0.000","0.656"
"2026-04-07 08:02:00","DPT-TH","SPA-Detail Dec-15.xlsx","xlsx","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2015","0.023","0","0.000","0.023"
"2026-04-07 08:02:00","DPT-TH","P&L + Detail - Spa-Aug 15.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2015","0.657","0","0.000","0.657"
"2026-04-07 08:02:00","DPT-TH","P&L + Detail - Spa-Apr 15.xls","xls","/sites/H6323_SPOF/DPT-TH/1.P&L/P&L 2015","0.649","0","0.000","0.649"
