﻿Timestamp,File,Folder,CurrentSizeMB,HistoryVersionsMB,TotalOriginalMB,VersionsFound,PolicyApplied,VersionsDeleted,SpaceSavedMB,FinalSizeMB
"2026-04-22 12:55:30","N/A (No modifications)","/sites/H6323_SPOF/DPT-MK","0.00","0.00","0.00","0","None","0","0.00","0.00"
