Timestamp,File,Folder,CurrentSizeMB,HistoryVersionsMB,TotalOriginalMB,VersionsFound,PolicyApplied,VersionsDeleted,SpaceSavedMB,FinalSizeMB
"2026-04-16 21:00:38","N/A (No modifications)","/sites/H6323_SPOF/DPT-MK","0.00","0.00","0.00","0","No Policy Matched","0","0.00","0.00"
